ID_Cliente;Genero;Jubilado;Pareja;Dependientes;Antigüedad;Abandono
2371;Female;0;Yes;Yes;72;No
2372;Male;0;No;Yes;13;No
2373;Male;0;Yes;No;6;No
2374;Female;0;Yes;Yes;14;No
2375;Female;0;No;No;3;No
2376;Female;0;No;No;46;No
2377;Female;0;Yes;Yes;25;Yes
2378;Female;1;Yes;No;56;No
2379;Female;0;Yes;No;64;No
2380;Female;0;Yes;Yes;67;No
2381;Male;0;No;No;1;No
2382;Male;0;Yes;No;51;No
2383;Female;0;No;Yes;51;No
2384;Male;1;No;No;9;Yes
2385;Male;0;Yes;Yes;66;No
2386;Female;1;Yes;No;55;No
2387;Male;1;No;No;8;Yes
2388;Female;0;Yes;No;71;No
2389;Female;0;No;No;13;No
2390;Male;1;Yes;No;17;Yes
2391;Male;0;Yes;No;30;No
2392;Female;1;Yes;No;43;Yes
2393;Female;0;No;No;64;No
2394;Female;0;Yes;No;59;No
2395;Female;0;No;No;62;No
2396;Male;1;No;No;57;No
2397;Female;0;No;No;53;No
2398;Male;0;Yes;Yes;4;No
2399;Male;1;Yes;No;30;Yes
2400;Female;0;Yes;Yes;48;Yes
2401;Female;0;Yes;No;72;No
2402;Male;1;Yes;No;71;No
2403;Female;0;No;No;41;No
2404;Male;0;Yes;Yes;37;No
2405;Female;0;No;No;4;Yes
2406;Male;0;Yes;No;3;Yes
2407;Female;1;No;No;27;No
2408;Female;0;Yes;Yes;65;No
2409;Female;1;No;No;18;Yes
2410;Female;0;Yes;No;8;No
2411;Female;1;No;No;11;Yes
2412;Female;0;No;No;7;No
2413;Female;0;Yes;Yes;45;No
2414;Female;0;No;No;1;No
2415;Male;0;No;No;66;No
2416;Male;0;No;No;54;No
2417;Male;0;Yes;No;72;No
2418;Female;0;No;No;41;No
2419;Female;1;Yes;No;2;No
2420;Male;0;Yes;No;44;No
2421;Male;0;No;No;67;Yes
2422;Female;0;No;No;9;Yes
2423;Male;0;No;No;44;No
2424;Male;0;No;No;54;No
2425;Female;0;Yes;No;65;No
2426;Male;0;Yes;No;72;No
2427;Male;1;No;No;1;Yes
2428;Male;0;Yes;No;24;No
2429;Female;0;Yes;No;23;No
2430;Female;0;No;No;2;No
2431;Male;0;No;No;30;No
2432;Female;1;Yes;No;67;No
2433;Male;0;Yes;Yes;1;No
2434;Female;0;No;No;6;Yes
2435;Female;0;No;No;1;No
2436;Male;0;Yes;No;72;No
2437;Female;1;Yes;No;37;No
2438;Male;0;No;No;1;Yes
2439;Male;0;No;No;29;No
2440;Male;0;Yes;Yes;58;No
2441;Male;1;Yes;Yes;34;No
2442;Female;0;No;No;33;Yes
2443;Female;0;No;No;1;No
2444;Female;0;No;No;2;Yes
2445;Female;0;Yes;Yes;6;No
2446;Female;0;Yes;No;68;No
2447;Female;0;No;No;71;No
2448;Male;1;Yes;No;62;No
2449;Female;0;No;No;4;Yes
2450;Female;1;No;No;41;No
2451;Male;0;Yes;Yes;6;No
2452;Female;1;Yes;Yes;4;Yes
2453;Female;0;Yes;Yes;67;No
2454;Female;0;Yes;No;69;No
2455;Female;0;No;No;1;Yes
2456;Female;0;Yes;No;72;No
2457;Female;0;Yes;Yes;6;No
2458;Female;0;No;No;11;No
2459;Male;0;No;No;72;No
2460;Male;0;No;No;16;Yes
2461;Male;0;No;No;45;No
2462;Male;1;No;No;5;No
2463;Female;1;Yes;Yes;66;No
2464;Female;0;No;No;3;No
2465;Male;0;No;No;52;No
2466;Female;0;Yes;Yes;1;Yes
2467;Male;0;No;No;18;No
2468;Male;0;Yes;No;15;No
2469;Female;0;Yes;Yes;15;No
2470;Female;0;Yes;Yes;40;No
2471;Male;0;No;No;27;No
2472;Female;0;Yes;Yes;46;No
2473;Male;1;No;No;55;No
2474;Female;0;Yes;Yes;5;No
2475;Male;0;No;No;21;No
2476;Female;0;No;No;6;Yes
2477;Male;0;No;No;25;No
2478;Male;0;No;No;10;No
2479;Male;0;No;No;15;No
2480;Male;0;Yes;Yes;3;Yes
2481;Male;1;Yes;No;8;No
2482;Male;0;No;No;11;No
2483;Male;0;Yes;Yes;42;No
2484;Male;0;Yes;No;62;No
2485;Female;0;No;No;5;No
2486;Male;0;No;No;4;Yes
2487;Male;0;Yes;No;71;Yes
2488;Male;0;No;No;17;No
2489;Male;1;Yes;No;2;No
2490;Female;0;No;No;2;Yes
2491;Female;0;Yes;No;5;Yes
2492;Female;0;No;No;3;Yes
2493;Male;1;Yes;No;41;Yes
2494;Female;0;Yes;No;17;No
2495;Male;0;Yes;Yes;22;No
2496;Female;0;Yes;Yes;14;No
2497;Male;1;No;No;1;Yes
2498;Female;0;Yes;Yes;2;Yes
2499;Male;0;Yes;No;68;No
2500;Male;0;No;No;2;Yes
2501;Female;0;Yes;No;72;No
2502;Male;0;No;No;1;Yes
2503;Female;0;Yes;No;48;No
2504;Female;0;Yes;No;19;Yes
2505;Female;1;No;No;14;Yes
2506;Female;0;Yes;No;39;Yes
2507;Male;0;Yes;Yes;67;Yes
2508;Male;0;Yes;Yes;5;Yes
2509;Male;0;Yes;No;36;No
2510;Female;1;Yes;No;11;No
2511;Female;1;No;No;35;No
2512;Female;0;No;No;15;No
2513;Male;0;Yes;Yes;71;No
2514;Female;0;No;No;12;No
2515;Female;0;Yes;Yes;61;Yes
2516;Female;1;Yes;No;66;No
2517;Female;0;Yes;Yes;24;No
2518;Female;0;No;No;29;No
2519;Female;0;Yes;No;49;No
2520;Female;0;Yes;Yes;61;No
2521;Female;0;Yes;Yes;44;No
2522;Female;0;No;No;29;Yes
2523;Male;0;Yes;No;58;Yes
2524;Female;0;Yes;Yes;62;No
2525;Female;0;Yes;Yes;8;No
2526;Male;0;No;No;2;No
2527;Male;1;No;No;1;Yes
2528;Female;1;No;No;14;No
2529;Female;0;No;No;54;Yes
2530;Male;0;Yes;Yes;64;No
2531;Male;0;Yes;No;25;No
2532;Male;0;No;No;3;No
2533;Female;0;No;No;39;No
2534;Male;0;No;No;56;No
2535;Female;1;No;No;1;Yes
2536;Male;0;No;Yes;27;Yes
2537;Male;0;Yes;No;49;No
2538;Female;0;No;No;8;No
2539;Female;0;Yes;Yes;12;No
2540;Male;1;No;No;71;No
2541;Male;0;Yes;Yes;46;No
2542;Female;0;Yes;Yes;72;No
2543;Female;0;Yes;Yes;59;No
2544;Female;0;Yes;No;2;No
2545;Male;0;Yes;Yes;39;No
2546;Female;0;Yes;Yes;72;No
2547;Male;0;No;No;41;No
2548;Male;0;No;No;46;Yes
2549;Female;0;No;No;15;Yes
2550;Female;0;Yes;Yes;72;No
2551;Male;0;No;No;31;No
2552;Male;0;No;No;9;No
2553;Female;0;Yes;Yes;69;No
2554;Male;0;Yes;No;66;No
2555;Male;0;No;No;11;No
2556;Male;0;No;No;63;No
2557;Female;0;No;No;10;Yes
2558;Female;0;No;No;41;No
2559;Female;0;No;Yes;5;Yes
2560;Male;0;No;Yes;66;No
2561;Male;1;Yes;No;48;No
2562;Female;0;No;No;22;No
2563;Male;0;No;No;3;Yes
2564;Female;0;Yes;No;51;No
2565;Female;0;No;No;4;No
2566;Male;1;Yes;No;72;Yes
2567;Male;0;Yes;No;4;Yes
2568;Female;0;No;No;12;Yes
2569;Male;0;No;No;1;Yes
2570;Male;0;Yes;Yes;14;Yes
2571;Female;0;No;No;68;No
2572;Female;1;No;No;39;No
2573;Female;1;Yes;No;27;Yes
2574;Male;0;Yes;Yes;72;No
2575;Female;0;Yes;Yes;53;No
2576;Male;0;No;No;1;No
2577;Male;0;Yes;No;71;No
2578;Male;0;Yes;No;27;No
2579;Female;0;No;No;44;No
2580;Female;1;No;No;72;No
2581;Male;0;Yes;No;52;No
2582;Female;0;No;No;35;No
2583;Female;1;No;No;1;Yes
2584;Female;0;Yes;No;57;No
2585;Female;0;Yes;Yes;43;No
2586;Female;0;Yes;Yes;67;No
2587;Male;0;Yes;Yes;27;No
2588;Male;0;No;No;17;No
2589;Male;0;No;No;13;No
2590;Female;0;No;No;43;No
2591;Male;0;No;Yes;37;No
2592;Male;0;No;No;21;No
2593;Female;0;No;No;29;No
2594;Female;0;No;No;32;No
2595;Male;0;No;No;20;No
2596;Female;0;Yes;Yes;22;No
2597;Male;0;Yes;No;67;No
2598;Male;0;No;No;22;No
2599;Male;0;Yes;No;70;No
2600;Male;0;No;Yes;52;No
2601;Male;0;No;No;17;No
2602;Female;0;No;No;37;Yes
2603;Female;0;Yes;No;55;No
2604;Male;0;No;No;38;No
2605;Female;0;Yes;Yes;7;No
2606;Male;0;Yes;Yes;55;No
2607;Female;0;Yes;No;34;Yes
2608;Female;0;No;No;41;No
2609;Female;0;No;No;47;No
2610;Female;0;No;No;8;No
2611;Female;1;No;No;31;No
2612;Male;0;Yes;No;40;Yes
2613;Female;1;Yes;No;67;No
2614;Female;1;Yes;No;6;Yes
2615;Male;1;Yes;No;34;No
2616;Female;0;Yes;Yes;3;No
2617;Female;0;No;No;57;Yes
2618;Male;0;No;No;64;No
2619;Male;0;Yes;Yes;56;No
2620;Female;0;Yes;Yes;41;No
2621;Female;0;No;No;12;No
2622;Male;0;No;Yes;32;No
2623;Female;0;Yes;Yes;67;No
2624;Male;0;Yes;Yes;12;No
2625;Female;0;Yes;Yes;10;Yes
2626;Male;0;Yes;Yes;12;No
2627;Male;0;No;No;26;No
2628;Female;0;Yes;Yes;6;No
2629;Male;1;Yes;No;37;Yes
2630;Female;0;Yes;Yes;65;No
2631;Male;0;No;No;36;Yes
2632;Male;0;Yes;Yes;8;No
2633;Male;0;Yes;Yes;20;No
2634;Female;0;No;No;68;No
2635;Female;0;Yes;Yes;71;No
2636;Female;0;Yes;No;48;No
2637;Female;0;Yes;Yes;63;No
2638;Female;0;Yes;No;62;No
2639;Female;0;Yes;Yes;58;Yes
2640;Male;0;No;Yes;21;No
2641;Female;0;Yes;Yes;7;No
2642;Male;0;Yes;Yes;38;No
2643;Female;0;Yes;Yes;42;No
2644;Male;0;Yes;Yes;18;No
2645;Male;0;Yes;No;60;No
2646;Male;0;No;No;4;No
2647;Female;0;Yes;No;68;No
2648;Female;0;Yes;Yes;67;Yes
2649;Female;0;No;No;12;Yes
2650;Male;0;Yes;No;31;No
2651;Male;0;Yes;No;66;No
2652;Male;1;No;No;1;Yes
2653;Female;0;Yes;No;19;No
2654;Male;0;No;Yes;3;No
2655;Male;0;Yes;No;48;No
2656;Female;0;No;No;70;Yes
2657;Male;0;No;No;61;No
2658;Male;0;No;No;3;No
2659;Male;0;No;No;52;No
2660;Male;0;Yes;Yes;71;No
2661;Female;0;No;No;66;No
2662;Female;0;No;Yes;41;No
2663;Male;0;No;Yes;11;No
2664;Male;0;No;No;46;No
2665;Female;0;Yes;Yes;57;No
2666;Male;0;No;No;1;Yes
2667;Male;1;Yes;No;68;No
2668;Female;0;Yes;Yes;39;No
2669;Male;0;No;No;1;Yes
2670;Female;0;No;No;1;Yes
2671;Male;0;No;No;1;Yes
2672;Male;1;Yes;No;65;No
2673;Female;1;No;No;56;Yes
2674;Female;0;No;No;11;No
2675;Male;0;No;No;9;No
2676;Female;0;No;No;12;No
2677;Male;0;No;No;19;Yes
2678;Male;0;No;No;52;No
2679;Male;0;No;No;63;No
2680;Female;1;No;No;13;No
2681;Female;1;Yes;Yes;11;No
2682;Male;0;Yes;Yes;46;No
2683;Female;0;No;No;6;Yes
2684;Male;0;No;No;64;No
2685;Male;0;No;No;2;Yes
2686;Male;0;Yes;No;31;Yes
2687;Female;0;Yes;Yes;72;No
2688;Female;0;No;No;23;Yes
2689;Female;0;No;No;1;Yes
2690;Male;0;No;No;56;Yes
2691;Male;0;Yes;Yes;72;No
2692;Male;0;No;No;1;Yes
2693;Female;0;Yes;No;14;Yes
2694;Male;0;No;No;46;Yes
2695;Male;1;No;No;72;No
2696;Female;0;No;No;17;No
2697;Male;0;Yes;Yes;67;No
2698;Female;0;Yes;Yes;55;No
2699;Male;0;Yes;Yes;48;No
2700;Female;0;No;No;1;No
2701;Female;0;No;Yes;25;No
2702;Male;0;No;No;32;Yes
2703;Male;0;No;No;72;No
2704;Male;0;Yes;No;52;No
2705;Male;0;Yes;Yes;72;No
2706;Female;0;Yes;Yes;28;No
2707;Male;0;No;No;68;No
2708;Female;0;No;No;72;No
2709;Male;1;No;No;35;Yes
2710;Female;0;Yes;Yes;55;No
2711;Male;1;Yes;No;43;Yes
2712;Female;1;Yes;Yes;46;No
2713;Female;0;No;No;18;Yes
2714;Male;0;No;No;4;Yes
2715;Male;0;No;Yes;19;No
2716;Female;0;No;No;9;No
2717;Male;0;No;Yes;1;Yes
2718;Female;0;No;No;6;No
2719;Male;0;Yes;Yes;45;No
2720;Female;0;No;No;28;No
2721;Female;0;Yes;Yes;72;No
2722;Female;0;No;No;7;No
2723;Male;0;No;No;1;No
2724;Female;0;No;No;72;No
2725;Male;0;Yes;No;72;No
2726;Male;0;No;No;51;Yes
2727;Female;0;Yes;No;48;No
2728;Male;0;No;No;26;No
2729;Female;0;No;No;61;No
2730;Female;0;Yes;No;50;No
2731;Male;1;No;No;4;No
2732;Female;1;No;No;1;Yes
2733;Female;0;Yes;No;72;No
2734;Female;1;No;No;17;No
2735;Female;0;Yes;No;71;No
2736;Female;0;Yes;Yes;17;Yes
2737;Male;0;Yes;No;20;No
2738;Male;0;No;No;1;Yes
2739;Male;0;No;No;45;No
2740;Male;0;Yes;Yes;42;No
2741;Female;0;No;Yes;3;No
2742;Male;0;No;No;43;No
2743;Female;0;Yes;No;11;Yes
2744;Male;0;Yes;Yes;8;No
2745;Female;0;Yes;Yes;12;No
2746;Male;0;No;No;9;No
2747;Female;0;Yes;No;43;No
2748;Female;0;Yes;Yes;52;No
2749;Female;0;Yes;No;32;No
2750;Female;0;Yes;Yes;4;No
2751;Female;0;No;Yes;4;Yes
2752;Male;1;Yes;No;68;No
2753;Female;0;Yes;Yes;72;No
2754;Female;0;No;No;1;Yes
2755;Female;0;Yes;Yes;21;No
2756;Male;1;Yes;No;43;Yes
2757;Female;0;Yes;Yes;62;No
2758;Female;0;No;No;20;No
2759;Male;1;No;No;16;No
2760;Female;0;No;No;30;No
2761;Male;0;Yes;Yes;45;No
2762;Female;0;No;No;72;No
2763;Female;0;No;No;7;No
2764;Male;0;No;No;1;No
2765;Female;0;Yes;Yes;8;No
2766;Female;0;No;No;1;Yes
2767;Male;0;Yes;Yes;15;No
2768;Female;0;Yes;Yes;20;Yes
2769;Female;1;No;No;18;No
2770;Male;1;No;No;14;No
2771;Male;1;Yes;No;9;No
2772;Female;0;No;No;4;Yes
2773;Male;1;Yes;No;2;No
2774;Female;0;No;No;22;No
2775;Male;0;Yes;No;31;No
2776;Female;0;No;Yes;18;Yes
2777;Male;0;No;No;16;No
2778;Female;0;Yes;No;65;No
2779;Female;0;No;No;30;No
2780;Female;1;No;No;13;No
2781;Male;0;Yes;Yes;72;No
2782;Female;0;No;No;15;Yes
2783;Female;1;Yes;No;27;No
2784;Male;0;Yes;No;37;No
2785;Male;0;Yes;Yes;58;No
2786;Male;1;Yes;No;69;No
2787;Male;0;Yes;No;56;Yes
2788;Female;0;No;No;54;No
2789;Male;1;No;No;16;No
2790;Female;0;No;No;11;No
2791;Male;0;Yes;Yes;34;No
2792;Female;1;No;No;1;Yes
2793;Male;1;Yes;Yes;29;No
2794;Female;0;Yes;No;72;No
2795;Female;1;Yes;No;18;Yes
2796;Female;0;Yes;No;1;No
2797;Female;1;Yes;No;72;No
2798;Female;0;No;No;3;No
2799;Female;0;Yes;Yes;32;No
2800;Female;1;No;No;49;No
2801;Female;0;Yes;No;53;No
2802;Female;0;Yes;No;11;Yes
2803;Male;0;No;Yes;54;Yes
2804;Female;0;Yes;Yes;62;No
2805;Male;0;No;Yes;27;No
2806;Female;0;No;No;12;No
2807;Male;0;No;No;16;No
2808;Male;1;Yes;No;11;No
2809;Female;0;No;Yes;25;No
2810;Male;1;Yes;No;22;No
2811;Female;0;Yes;No;35;No
2812;Female;0;Yes;Yes;13;No
2813;Female;0;Yes;Yes;68;No
2814;Female;1;No;No;8;Yes
2815;Male;0;Yes;No;67;No
2816;Female;0;Yes;Yes;72;No
2817;Female;0;No;No;9;No
2818;Female;0;No;No;47;No
2819;Male;0;No;No;12;Yes
2820;Female;0;No;No;12;No
2821;Female;0;No;No;9;No
2822;Male;1;Yes;No;2;No
2823;Female;1;No;No;14;Yes
2824;Female;0;No;No;4;Yes
2825;Male;0;Yes;Yes;60;No
2826;Male;0;Yes;Yes;9;No
2827;Female;0;Yes;Yes;71;No
2828;Male;0;Yes;Yes;65;No
2829;Female;0;No;No;41;No
2830;Male;0;No;No;66;Yes
2831;Male;0;No;No;12;No
2832;Male;0;Yes;Yes;69;No
2833;Female;0;No;No;7;Yes
2834;Male;0;No;No;1;No
2835;Male;0;Yes;Yes;31;No
2836;Male;0;No;No;1;No
2837;Male;0;Yes;Yes;11;No
2838;Male;0;No;No;66;No
2839;Female;0;No;Yes;2;No
2840;Male;0;Yes;Yes;59;No
2841;Male;0;No;No;38;No
2842;Female;0;Yes;No;58;No
2843;Male;0;No;Yes;1;Yes
2844;Female;0;Yes;Yes;31;No
2845;Male;0;No;No;1;No
2846;Female;0;No;No;2;Yes
2847;Female;0;Yes;Yes;6;No
2848;Male;0;Yes;Yes;69;No
2849;Female;0;Yes;Yes;20;No
2850;Female;0;Yes;No;63;Yes
2851;Female;0;Yes;No;48;Yes
2852;Male;0;No;No;3;No
2853;Female;0;Yes;No;72;No
2854;Male;0;No;Yes;62;No
2855;Female;0;No;No;4;Yes
2856;Female;0;Yes;Yes;16;No
2857;Male;1;Yes;No;72;No
2858;Female;0;No;No;10;No
2859;Male;0;Yes;Yes;19;No
2860;Male;0;No;No;38;No
2861;Female;0;Yes;Yes;35;No
2862;Male;0;Yes;Yes;39;No
2863;Female;0;Yes;No;71;No
2864;Female;1;No;No;15;No
2865;Female;0;Yes;No;10;No
2866;Female;0;Yes;No;12;No
2867;Male;0;Yes;Yes;35;No
2868;Female;0;Yes;No;5;Yes
2869;Male;0;Yes;Yes;72;No
2870;Female;0;Yes;Yes;43;No
2871;Female;0;Yes;Yes;35;No
2872;Female;0;Yes;No;15;No
2873;Male;1;No;No;4;Yes
2874;Female;0;Yes;No;71;No
2875;Female;0;Yes;Yes;71;No
2876;Male;0;Yes;No;47;No
2877;Female;0;Yes;No;9;Yes
2878;Female;0;Yes;Yes;48;No
2879;Male;1;No;No;62;No
2880;Female;0;Yes;Yes;45;No
2881;Male;0;Yes;Yes;62;No
2882;Male;0;No;Yes;66;No
2883;Female;0;No;No;3;No
2884;Male;0;No;Yes;33;No
2885;Female;1;No;No;3;Yes
2886;Female;0;No;No;1;Yes
2887;Male;0;Yes;Yes;69;No
2888;Female;0;No;No;8;No
2889;Female;0;Yes;Yes;4;No
2890;Male;0;Yes;Yes;70;No
2891;Female;0;No;No;1;Yes
2892;Male;0;Yes;No;68;No
2893;Male;0;Yes;Yes;44;No
2894;Female;0;No;No;7;No
2895;Male;0;No;No;3;No
2896;Male;0;No;No;12;Yes
2897;Female;0;No;Yes;13;No
2898;Female;0;No;No;46;Yes
2899;Female;0;No;No;3;Yes
2900;Male;0;No;Yes;2;No
2901;Female;1;Yes;No;72;No
2902;Male;0;Yes;Yes;46;No
2903;Female;0;No;No;1;Yes
2904;Female;0;Yes;No;43;No
2905;Male;0;Yes;Yes;40;No
2906;Male;1;Yes;Yes;58;No
2907;Female;0;Yes;Yes;35;No
2908;Male;0;Yes;No;35;Yes
2909;Female;0;Yes;No;55;No
2910;Male;0;Yes;Yes;63;No
2911;Male;0;Yes;No;59;Yes
2912;Female;0;No;No;69;No
2913;Male;0;Yes;No;44;No
2914;Female;0;Yes;Yes;9;Yes
2915;Male;0;Yes;Yes;5;No
2916;Female;0;Yes;No;69;No
2917;Female;0;No;No;16;No
2918;Female;1;No;No;2;Yes
2919;Female;0;Yes;Yes;11;No
2920;Male;0;No;No;1;No
2921;Female;0;No;No;61;Yes
2922;Male;0;No;No;26;No
2923;Male;0;No;No;3;No
2924;Male;0;No;No;15;No
2925;Male;0;No;No;5;No
2926;Female;0;No;No;3;Yes
2927;Female;0;No;No;2;Yes
2928;Male;0;Yes;No;3;No
2929;Male;0;No;No;1;Yes
2930;Male;0;No;No;12;No
2931;Male;0;Yes;Yes;27;No
2932;Female;0;No;No;12;No
2933;Female;0;No;No;33;No
2934;Male;0;Yes;No;14;No
2935;Female;0;No;No;3;Yes
2936;Female;0;No;No;1;Yes
2937;Male;0;No;No;3;Yes
2938;Female;0;No;No;17;No
2939;Male;0;No;No;13;No
2940;Female;0;Yes;No;34;No
2941;Male;0;Yes;Yes;54;No
2942;Male;0;Yes;Yes;18;No
2943;Female;1;Yes;No;66;No
2944;Male;0;Yes;Yes;46;No
2945;Male;0;No;No;8;No
2946;Male;0;Yes;No;5;Yes
2947;Female;0;Yes;Yes;37;No
2948;Male;0;No;No;22;Yes
2949;Male;0;No;Yes;14;No
2950;Male;0;Yes;Yes;51;No
2951;Male;0;No;No;6;No
2952;Male;0;Yes;No;30;No
2953;Female;0;Yes;Yes;70;No
2954;Female;1;No;No;1;No
2955;Male;1;No;No;42;No
2956;Female;0;No;No;1;No
2957;Female;0;No;No;3;No
2958;Female;0;No;No;8;Yes
2959;Female;0;Yes;Yes;13;No
2960;Male;0;No;No;52;Yes
2961;Female;0;Yes;No;53;No
2962;Female;0;Yes;Yes;44;No
2963;Male;0;Yes;No;72;No
2964;Male;0;Yes;No;70;No
2965;Female;0;Yes;Yes;33;Yes
2966;Male;0;No;No;1;No
2967;Male;0;No;No;2;Yes
2968;Female;1;Yes;No;72;No
2969;Male;0;Yes;Yes;66;No
2970;Male;0;Yes;Yes;67;Yes
2971;Female;0;No;No;1;Yes
2972;Female;1;Yes;No;60;No
2973;Female;0;No;No;26;No
2974;Male;1;No;No;1;Yes
2975;Male;0;Yes;No;62;No
2976;Male;0;Yes;Yes;61;No
2977;Female;0;No;No;1;Yes
2978;Male;0;Yes;Yes;66;No
2979;Male;0;Yes;No;63;No
2980;Male;0;No;No;10;No
2981;Male;0;No;No;2;Yes
2982;Female;1;No;No;71;No
2983;Female;0;No;Yes;15;No
2984;Male;1;Yes;No;44;Yes
2985;Female;0;No;No;9;No
2986;Female;0;Yes;No;17;No
2987;Male;0;No;No;2;No
2988;Female;0;Yes;No;70;No
2989;Female;0;No;No;15;Yes
2990;Male;0;Yes;No;13;Yes
2991;Male;1;Yes;No;72;No
2992;Female;0;No;No;1;Yes
2993;Male;0;Yes;No;61;No
2994;Male;0;No;No;24;Yes
2995;Male;0;Yes;No;22;No
2996;Female;0;No;No;1;Yes
2997;Male;0;No;No;43;Yes
2998;Male;1;Yes;Yes;61;No
2999;Female;0;Yes;Yes;39;Yes
3000;Male;0;No;No;69;Yes
3001;Male;0;No;No;3;No
3002;Male;0;Yes;No;27;No
3003;Male;0;No;Yes;69;No
3004;Female;0;Yes;Yes;54;No
3005;Female;0;Yes;No;27;No
3006;Female;1;No;No;6;No
3007;Male;0;No;No;16;No
3008;Male;0;Yes;Yes;66;No
3009;Female;0;Yes;No;2;No
3010;Male;1;Yes;No;32;Yes
3011;Female;0;Yes;No;56;No
3012;Female;0;Yes;Yes;26;No
3013;Female;1;Yes;No;3;No
3014;Male;0;Yes;Yes;57;No
3015;Male;0;No;No;4;No
3016;Female;1;Yes;No;42;Yes
3017;Male;0;No;No;67;No
3018;Male;0;No;No;4;No
3019;Female;1;No;No;8;Yes
3020;Male;1;Yes;No;1;Yes
3021;Female;0;No;Yes;50;No
3022;Female;0;Yes;Yes;72;No
3023;Male;0;No;No;1;Yes
3024;Female;0;Yes;No;28;Yes
3025;Female;0;No;No;70;No
3026;Female;0;No;No;71;No
3027;Female;0;No;No;5;No
3028;Male;0;No;Yes;11;No
3029;Female;0;No;No;8;No
3030;Female;0;No;No;32;No
3031;Male;1;Yes;No;63;No
3032;Female;0;Yes;Yes;10;No
3033;Male;1;Yes;No;51;Yes
3034;Female;0;No;No;7;No
3035;Male;0;No;Yes;13;No
3036;Female;0;Yes;Yes;39;No
3037;Male;0;No;No;15;Yes
3038;Female;0;No;No;23;No
3039;Male;0;No;No;26;No
3040;Female;1;No;No;3;Yes
3041;Male;0;No;Yes;8;No
3042;Female;0;No;No;3;No
3043;Male;0;No;No;18;No
3044;Male;0;Yes;Yes;16;No
3045;Female;0;Yes;Yes;34;Yes
3046;Female;0;Yes;Yes;27;No
3047;Female;0;Yes;Yes;49;Yes
3048;Male;0;Yes;Yes;72;No
3049;Female;0;Yes;No;51;No
3050;Female;0;No;No;11;No
3051;Female;1;Yes;No;22;No
3052;Female;0;Yes;Yes;65;No
3053;Male;0;Yes;No;56;No
3054;Male;0;Yes;Yes;5;No
3055;Female;0;No;Yes;35;No
3056;Male;0;No;Yes;2;No
3057;Male;0;Yes;No;51;Yes
3058;Female;0;No;No;55;No
3059;Female;0;Yes;Yes;47;No
3060;Female;0;No;No;12;No
3061;Female;0;No;No;31;Yes
3062;Male;0;Yes;Yes;6;No
3063;Female;0;No;No;45;Yes
3064;Male;0;No;No;37;No
3065;Male;0;No;No;34;No
3066;Female;0;No;No;31;No
3067;Female;0;No;No;18;Yes
3068;Female;0;No;Yes;4;No
3069;Male;1;Yes;No;20;Yes
3070;Female;0;Yes;Yes;41;No
3071;Female;0;No;No;72;No
3072;Male;0;Yes;Yes;61;No
3073;Male;1;No;No;1;Yes
3074;Female;1;No;No;57;No
3075;Male;1;Yes;No;29;Yes
3076;Female;1;No;No;8;Yes
3077;Male;0;No;No;51;No
3078;Female;0;No;No;47;No
3079;Male;0;Yes;Yes;72;No
3080;Male;0;Yes;Yes;72;No
3081;Male;0;No;No;37;No
3082;Female;1;No;No;53;No
3083;Male;0;Yes;Yes;10;No
3084;Male;0;No;No;14;No
3085;Male;0;No;Yes;6;No
3086;Female;0;Yes;No;27;No
3087;Male;0;No;Yes;1;Yes
3088;Male;0;No;No;1;No
3089;Female;0;Yes;Yes;69;No
3090;Female;0;Yes;Yes;70;No
3091;Female;0;No;No;1;No
3092;Female;0;No;No;13;No
3093;Female;0;No;No;1;No
3094;Female;1;No;No;9;No
3095;Male;0;No;No;64;No
3096;Male;0;No;No;58;No
3097;Male;0;Yes;Yes;72;No
3098;Male;1;No;Yes;11;No
3099;Male;0;No;No;51;No
3100;Male;0;Yes;No;64;No
3101;Female;0;No;No;13;No
3102;Female;0;No;No;5;Yes
3103;Male;0;Yes;Yes;17;No
3104;Male;0;No;Yes;27;No
3105;Female;0;No;No;32;No
3106;Male;0;Yes;No;70;No
3107;Male;0;Yes;No;60;No
3108;Female;1;No;No;9;Yes
3109;Male;0;Yes;Yes;45;No
3110;Female;1;Yes;No;1;Yes
3111;Female;0;No;No;13;No
3112;Female;0;No;No;1;Yes
3113;Male;0;No;No;39;No
3114;Male;0;No;No;1;No
3115;Female;0;No;No;14;Yes
3116;Female;0;Yes;No;35;Yes
3117;Female;0;Yes;Yes;30;No
3118;Male;0;No;No;18;No
3119;Male;0;Yes;Yes;1;Yes
3120;Female;0;Yes;No;63;No
3121;Female;0;No;No;1;Yes
3122;Male;0;No;No;56;No
3123;Female;0;Yes;Yes;69;No
3124;Female;0;Yes;No;69;No
3125;Female;0;No;No;1;Yes
3126;Female;0;Yes;Yes;26;Yes
3127;Female;0;Yes;No;72;No
3128;Male;0;No;No;7;No
3129;Female;0;Yes;Yes;58;No
3130;Female;0;No;No;45;No
3131;Female;0;No;No;36;No
3132;Male;1;Yes;No;27;No
3133;Male;1;Yes;No;24;Yes
3134;Female;0;No;No;9;Yes
3135;Female;0;No;No;12;Yes
3136;Male;0;Yes;Yes;69;No
3137;Male;0;Yes;Yes;48;No
3138;Female;0;No;No;3;No
3139;Male;0;Yes;Yes;70;No
3140;Male;0;No;No;5;Yes
